,0
420,"공익사업 고시 지구 내에서 매수나 수용 또는 철거되는 부동산 등을 소유하는 자로서 ① 사업인정고시일 1년 전부터 해당 토지의 소재지와 동일한 시(행정시를 포함함)·구(자치구를 말함) 또는 읍·면(도농복합형태인 시의 읍·면을 포함함), 또는 이러한 지역과 연접한 시·구 또는 읍·면지역에 계속하여 주민등록을 하지 아니한 자 ② ①의 지역에 주민등록을 하였으나 당해 지역에 사실상 거주하지 않는 자를 부재부동산소유자라 한다. 단 질병으로 인한 요양, 징집으로 인한 입영, 공무, 취학 그 밖에 이에 준하는 부득이한 사유로 인하여 거주하지 않은 경우에는 그렇지 않다. 부재부동산소유자가 보상받을 때 1억 원을 초과하면 초과부분은 사업시행자가 발행하는 채권으로 지급받아야 한다. 관련법은 공익사업을 위한 토지 등의 취득 및 보상에 관한 법률이다."
421,"주택법에는 공동주택 중 주택으로 쓰이는 층수가 5개 층 이상인 주택을 아파트라 하여 다른 공동주택과 구별한다. 아파트 층수를 산정할 때 1층 전부를 필로티 구조로 하여 주차장으로 사용하면 필로티 부분을 층수에서 제외한다. 아파트는 국민주택기금의 지원 여부 및 주거의 용도로만 쓰이는 면적 등에 따라 민영아파트, 국민아파트, 임대아파트로 구분한다.아파트라는 말은 아파트먼트 하우스 (apartment house)의 준말로 일본 사람이 쓰는 말을 비판 없이 그대로 차용하여 쓰는 말이다. 영국에서는 플랫(flat)이라 부른다. 한 동의 건물에 여러 세대가 살 수 있도록 건축한 집합주택을 말하며, 공동주택이라고도 한다. 한 건물 안에 입구, 계단 또는 복도를 공용하고 보통 하나하나 주거를 아파트먼트라 하고, 그 한 동의 건물을 아파트먼트 하우스라 한다. 20세기 들어서서 도시화가 진행된 국가에서 주거형태의 하나로 자리 잡았다. 경제적으로는 대지와 건축공사비를 절감하여 생산할 수 있고, 도로 기타 공공시설을 절약할 수 있으며, 단독주택에 비하여 생산가격이 저렴한 장점이 있고 관리비도 저렴하다. 한편 단지로 개발하기 때문에 건축설계나 시공에 변화를 주어 좋은 시설과 좋은 환경을 창출할 수 있으며, 슈퍼마켓, 우체국, 주차장, 초등학교 등 편익시설이나 공공시설 근접하여 생활이 편리하다. 반면에 고층이나 초고층은 화재 등의 재해에 대피가 어려운 불안전한 단점도 있으며, 어린이의 사회성이 떨어지는 단점도 있다. 공동생활에서 오는 소음, 진동 등 여러 가지 불편함도 있으며 장독대, 김장독을 놓을 곳이 없는 생활상의 불편함도 있다. 최근에는 이것이 진화하여 호텔처럼 관리하는 시스템을 갖춘 아파트호텔로 진화하였다. 이것은 국토가 좁은 한국에서 과거의 단독주택 대신 주된 주거형태로 자리 잡았으며, 산업화로 도시에 주택이 부족할 때 대량 생산하여 공급함으로써 주택문제를 해결하는데 크게 기여한 주거형태로 평가받고 있다. 관련법은 주택법이다."
422,"주택단지의 입주자 등의 생활복리를 위한 공동시설을 말한다. 어린이놀이터, 근린생활시설, 유치원, 주민운동시설 및 경로당, 그 밖에 입주자 등의 생활복리를 위하여 주민운동시설, 주민교육시설(영리를 목적으로 하지 않고 공동주택의 거주자를 위한 교육장소로 이용되는 시설), 청소년수련시설, 주민휴게시설, 도서실(도서관법에 따른 작은 도서관과 정보통신망을 갖추고 인터넷 등을 할 수 있는 정보문화시설을 포함), 독서실, 입주자집회소, 경로당, 보육시설, 보금자리주택의 단지 내에 설치하는 사회복지지설, 원룸형 주택에 설치하는 공용취사장, 공용세탁실, 그 밖에 거주자의 취미활동이나 가정의례 또는 주민봉사활동 등에 사용할 수 있는 시설 등이 복리시설에 속한다. 근거법은 주택법 및 주택건설기준 등에 관한 규정이다."
423,"민법상 채무이행을 보증하기 위하여 채무자가 채권자에게 주는 금전으로 부금, 거치금 등과 같은 일시금을 말한다. 부동산임대차에서 임차인이 임대인에게 수여하는 일시금을 보증금이라 하나 제주도처럼 보증금관행이 없는 곳도 있다. 이것은 임대료 체납 등 계약불이행에 임대료를 담보하는 것으로 손해배상의 성질을 띤 것이 있고, 또 임대 빌딩 등에서 임대차계약기간 만료 전에 중도해지를 요구할 경우 1년 이내 해지 요구 시는 50%, 2년 이내 해지시는 30%하는 식으로 공제하고 나머지를 임차인에게 반환하는 등의 위약금적 성격을 띤 것이 있다. 이 보증금은 전세금이나 권리금과 다르다."
424,"부동산을 상품으로 취급하는 총체적인 업을 말한다. 부동산업은 크게 부동산공급업, 부동산임대업, 부동산서비스업으로 나눌 수 있다. 부동산공급업은 다시 택지개발업(일반택지조성분양, 특수택지조성분양), 건물분양업(주거용건물분양, 비주거용건물분양), 복합부동산업(레저용시설 및 부지, 콘도미니엄 및 부지, 별장·골프장·관광농원), 도시개발업(신도시개발업, 도시재개발업)으로 분류된다. 부동산임대업은 토지, 건물, 복합부동산임대업으로 분류되며, 부동산서비스업은 부동산중개, 감정평가, 관리, 상담, 권리분석 및 보증, 금융업으로 분류된다."
425,"인접한 토지의 소유자가 서로 어느 정도자기 토지의 이용에 관한 내용을 제한하여 상대방의 토지 이용을 원활하도록 하는 관계를 말한다. 민법 제216조에서 제244조에 이르기까지 상린관계에 대해 규정하고 있다. 토지의 경계나 그 근방에서 담 또는 건물을 축조하거나 수선하기 위하여 필요한 범위 내에서 이웃토지의 사용을 청구하는 것, 매연 등으로 인해 상대방에게 피해를 주지 않을 것, 타인의 토지를 통과하여 필요한 수도, 배수관, 전선 등의 시설하는 것, 주위토지의 통행권, 자연유수 승수의무와 권리, 소통공사권 등이 있다."
426,"공인중개사의 업무 및 부동산 거래신고에 관한 법률상 중개대상물의 범위는 토지, 건축물 그 밖의 토지정착물과 그밖에 대통령령이 정하는 재산권 및 물권을 한정 하고 있다. 이 법에서 대통령령이 정하는 중개 대상물은 입목에 관한 법률상 입목으로 토지에 부착된 수목의 집단으로서 그 소유자가 이법에 따라 소유권 보전의 등기를 받은 입목, 공장저당법상 공장에 속하는 일정한 기업용 재산으로써 구성되는 일단의 기업재산으로서 공장저당법에 의해 소유권과 저당권의 목적이 되는 공장재단 그리고 광업재단저당법상 광업재단 이다."
427,"우리나라의 용도지역지구제의 서양말이다. 용도규제, 혹은 지역지구제라 부른다. 도시를 조례에 따라 몇 개의 지역(zone)으로 분할하고 그 경계를 나누는 것이며, 각 지역별로 상업, 공업, 주택 등 토지이용을 정하는 일이며, 건물의 위치, 면적, 높이, 형태, 용도 그리고 건폐율을 정하는 일이다."
428,"부동산의 가격변화율에 대한 공급량의 변화율을 측정하는 척도로, 공급량의 변화율을 가격의 변화율로 나눈 것이다. 탄력성의 값이 1보다 적을 경우 비탄력적이라 하고 1보다 클 때는 탄력적이라 한다. 탄력치는 다음 식으로 구한다. ‘수요의 탄력성’도 마찬가지 사고방식으로 구한다.예) 토지가 평당 1,000만 원일 때 공급량이 2000평이었는데, 2000만 원으로 상승하니 공급량이 3,000평이 되었다고 하면 계산은 다음과 같다."
429,"미등기전매는 금지된다. ① 소유권이전등기 신청의무기간 개시 이전의 계약체결을 한 경우에는 부동산의 소유권을 이전받을 것을 내용으로 하는 계약을 체결한 자가 위의 소유권이전등기 신청의무기간 개시일 이후 그 부동산에 대하여 다시 제3자와 소유권 이전을 내용으로 하는 계약이나 제3자에게 계약 당사자의 지위를 이전하는 계약을 체결하고자 할 때에는 그 제3자와 계약을 체결하기 전에 먼저 체결된 계약에 따라 소유권이전등기를 신청하여야 한다. 또 ② 소유권이전등기 신청의무기간 개시 이후의 계약체결을 한 경우에는 부동산의 소유권을 이전받을 것을 내용으로 하는 계약을 체결한 자가 소유권이전등기 신청의무기간 개시일에 그 부동산에 대하여 다시 제3자와 소유권이전을 내용으로 하는 계약을 체결한 때에는 먼저 체결된 계약의 반대급부의 이행이 완료되거나 계약의 효력이 발생한 날부터 60일 이내에 먼저 체결된 계약에 따라 소유권이전등기를 신청하여야 한다. 만약 조세부과를 면하려는 목적, 다른 시점간의 가격변동에 따른 이득을 얻으려는 목적, 소유권 등 권리변동을 규제하는 법령의 제한을 회피할 목적으로 중간생략등기를 하여 법을 어길 경우 3년 이하의 징역이나 1억 원 이하의 벌금이 부과된다."
430,"매도인이 동일한 목적물을 2인 이상의 매수인에게 2중으로 매매하는 것이다. 예를 들면 매도인 갑이 어떤 건물을 을에게 매도하고 이전등기가 완료되기 전에 병에게 매매한 경우를 말하는 것으로, 이런 경우에는 을과 병중 먼저 이전등기를 완료하는 자가 소유권을 취득하고 이전등기를 하지 못한 사람은 갑에게 손해배상을 청구할 수 있다."
431,"등기부상의 권리를 취득하거나 또는 그 권리가 증대되는 자를 말한다. 즉 등기를 하면서 등기상의 이득을 얻는 자를 말하는데 예를 들면 부동산의 매수인, 저당권자가 있다."
432,"

직접환원법
부동산용어사전

감정평가 할 때 수익방식을 적용하면서 순수익을 구하는 하나의 방법이다. 순수익을 자본환원 하여 수익가격을 구하는 방법 중 하나로 대상 부동산의 1기간 순수익을 구하여, 이 순수익에 대응하는 환원이율로 당해 순수익을 환원하여 대상 부동산의 가격을 구하는 방법이다. 기간은 유기(有期)와 무기(無期)가 있다.
외국어 표기 直接還元法(한자)

"
433,"이것은 국민주택 등을 분양받기 위하여 가입하는 저축이며, 가입자격은 무주택세대주이고 납입기간은 청약저축에 가입한 날부터 국민주택 등(분양전환 되지 않는 임대주택 제외)의 입주자로 선정된 날까지이다. 월납입금은 2만 원 이상 10만 원 이하(납입금액의 단위는 5천원임)다. 청약저축을 해지할 때에는 원금 및 이자가 일시에 지급된다."
434,"공용부분이란 건축물의 전유부분을 제외한 복도·계단·입구의 홀 등은 공용부분 공간으로 여러 사람이 이용하는 공간을 말한다. 즉 전용부분 외의 건물부분, 전용부분에 속하지 않는 건물의 부속물 및 규약으로 정한 공용부분이다(집합건물의 소유 및 관리에 관한 법률 제2조). 집합건물에서 건물의 안전이나 외관을 유지하기 위해 필요한 지주, 지붕, 외벽, 기초공작물 등은 구조상 구분소유자의 전원 또는 일부의 공용에 제공되는 부분으로 구분소유의 목적이 되지 않으며, 건물의 골격을 유지하는 외벽이 구분소유권자의 전원 또는 일부의 공용에 제공되는지 여부는 그것이 1동 건물 전체의 안전이나 외관을 유지하기 위해 필요한 부분인지 여부로 결정된다(대법원, 92다32272판결). 따라서 건물의 어느 부분이 구분소유권자 전원 또는 일부의 공용에 제공되는지 여부는 소유자들 간에 특단의 합의가 없는 한 그 건물의 구조에 따른 객관적 용도에 따라 결정된다(대법원, 89다카1497 판결, 대법원, 2004다30279 판결). 그리고 어느 부분이 전유부분인지 공용부분인지 여부를 판단하는 기준시점은 구분소유가 성립한 시점이다. 즉 원칙으로 건물 전체가 완성되어 건축물대장에 집합 건물로 등록된 시점이며, 그 후의 건물개조나 이용 상황의 변화 등은 전유부분인지 공유부분인지 여부에 영향을 미칠 수 없다(대법원, 2004다30279 판결).공용부분을 변경하기 위해서는 구분소유자 및 의결권의 각 4분의 3 이상의 다수에 의한 집회결의로써 의결해야 한다(집합건물법 제15조). 이 공용부분은 건물부분, 복리시설, 부대시설로 나누어 보면 아래와 같다.1) 건물부분 : 주동부분(柱棟部分)의 공용부분은 공동주택의 건물 중 전용부분 이외의 것으로 ｢집합건물의 소유 및 관리에 관한 법률｣ 제3조(공용부분)에 합당한 조건을 갖춘 ① 주요 구조부로서 벽, 기둥, 바닥, 보, 지붕, 주 계단 있고, ② 기타 전용부분에 속하지 않는 현관홀·승강기실·옥상·기초·외벽·기계실·전기실·지하차고 등이 있다. 이러한 부분을 ‘법률상 당연 공용부분’이라 한다. ①에 해당하는 외벽의 바깥쪽 면은 외벽과 일체를 이루는 공용부분이다(대법원, 92다32272 판결, 대법원, 94다50380 판결).2) 복리시설 등 : 공용부분의 ① 부속건물은 관리사무소·경비실 등이 있고, ② 복리시설로 어린이 놀이터, 주민운동시설, 경로당, 유치원 및 보육시설, 주민공동시설, 문고 등이 있고, ③ 기타 거주자의 취미활동, 종교활동, 주민봉사활동에 사용할 수 있는 시설 등이 있다.3) 부대시설 : 건물과 건물부속의 공용시설이 있다. 이들은 ‘성질과 구조상 공용부분’이라 한다. ① 전기, 전화, 가스, 급수, 배수(配水), 배수(排水), 환기, 난방, 소화, 배연 및 오물처리설비와 굴뚝, 승강기, 피뢰침, 국기게양대, 텔레비전 공동시청안테나 및 종합유선방송의 구내전용선로실비, 우편물수취함, ② 보안등, 대문, 경비실, 자전거보관소, 조경시설, 옹벽, 축대, 단지 안 도로, 안내표지판, 게시판, 쓰레기통, 공중전화, 공중화장실, 저수시설, 지하양수시설, 대피시설, 쓰레기 수거 및 처리시설, 오수정화시설, 정화조, 소방시설, 냉난방공급시설, 급탕공급시설, 공동저탄장, 수해방지시설, ③ 주차장, 관리사무소, 담장, 입주자집회소."
435,집합투자기구에 출자한 지분(투자신탁의 경우에는 수익권을 말함)이 표시된 증권을 말한다. 집합투자증권을 사모로만 발행하는 집합투자기구로 투자자수 총수가 49명 이하인 것을 사모집합투자기구라 한다. 근거법은 자본시장과 금융투자업에 관한 법률이다.
436,"주택가격지수란 국민은행에서 전국의 주택 매매 및 전세가격을 조사하여 일정시점(2008.12=100)을 기준 시점으로 한 라스파이레스산식을 적용하여 지역별, 주택유형별, 주택재고 구성비를 가중치 값으로 부여하여 산출하는 지표를 말한다. 전국의 아파트, 단독, 연립주택 중 층화 2단 집락 확률비례추출법으로 표본을 설계하고 매주 또는 매월 조사기준일의 표본주택이 거래가 된 경우에는 실거래가격을 거래가 되지 않은 경우에는 거래사례비교법으로 조사한 가격을 해당지역 부동산중개업소에서 직접 온라인상 조사표에 입력하는 방식으로 조사한다. 이 주택통계는 개별 아파트의 영향력을 동일하게 반영하기 위하여 변동률의 평균값을 채용하기 때문에 전체 주택시장의 동향(trend)을 파악하는데 유효하다. 한편 타조사기관의 주택통계는 가격평균의 변동률 또는 시가총액의 변동률을 계산하는 경우가 있고, 실제 신고한 거래가격의 변동률을 측정하는 통계가 있는데, 이들 통계와 성격과 목적이 다른 통계다. 1986년 당시 주택은행이 작성하기 시작하여 국민은행으로 합병된 후에도 지속되고 있으며, 국내 유일의 주택통계 장기시계열 지수라 할 수 있다. 미국에는 스탠더드 앤드 푸어 케이스 실러 주택가격지수(Standard & Poor’s - Case Shiller Housing Price Index) 등이 있다."
437,"공장에 속하는 일정한 기업용 재산으로 구성되는 일단의 기업재산으로서 공장저당법에 의한 소유권과 저당권의 목적이 되는 것을 말한다. 공장재단은 다음에 열거하는 것의 전부 또는 일부로 구성될 수 있다. ① 공장에 속하는 토지, 건물, 그 밖의 공작물, ② 기계, 기구, 전봇대, 전선, 배관, 레일, 그 밖의 부속물, ③ 항공기, 선박, 자동차 등 등기나 등록이 가능한 동산, ④ 지상권 및 전세권, ⑤ 임대인이 동의한 경우에는 물건의 임차권, ⑥ 지적재산권. 다만 타인의 권리의 목적인 물건이나 압류, 가압류 또는 가처분의 목적인 물건은 공장재단의 구성물이 될 수 없다. 공장재단은 공장재단등기부에 소유권보존등기를 함으로써 설정되며 공장재단은 1개의 부동산으로 본다. 공장재단은 소유권과 저당권 외의 권리의 목적이 될 수 없으나 저당권자가 동의한 경우에는 임대차의 목적물로 할 수 있다. 공장재단의 구성물은 공장재단과 분리하여 양도하거나 소유권 외의 권리, 압류, 가압류 또는 가처분의 목적으로 하지 못한다. 다만, 저당권자가 동의한 경우에는 임대차의 목적물로 할 수 있다. 공장재단은 공장재단에 설정된 저당권이 소멸한 후 10개월 내에 새로운 저당권을 설정하지 않거나 소멸등기를 한 경우 소멸된다. 근거법은 공장 및 광업재단 저당법이다."
438,"농지를 농작물을 재배하거나 다년생 식물을 재배하는 등 농업생산 또는 농지개량 외의 용도, 즉 창고 등의 용도로 바꿔 사용하는 것을 말한다. 도시가 확장되는 곳에서 농지가 전용되며, 농지를 전용하려는 자는 농림수산식품부장관, 시·도지사, 시장·군수 또는 자치구구청장의 허가를 받거나 협의 또는 신고해야 하며, ‘농지보전부담금’을 농지관리기금을 운용·관리하는 자에게 내야한다. 농업인 등이 주택이나 농축산업용 시설, 농수산물 유통·가공시설, 어린이놀이터, 마을회관 등의 부지로 전용할 때는 시장·군수 또는 자치구구청장에게 신고하면 된다. 전, 답, 과수원 등 지목에 불문하고 실제로 농작물 경작지 또는 다년생 식물 재배지로 이용되는 토지에 설치하는 농축산물 생산시설로 고정식 온실, 버섯재배사 및 비닐하우스와 부속시설, 축사와 농림수산식품부령으로 정하는 그 부속시설, 농막·간이저온저장고·간이퇴비장 또는 간이액비 저장조는 전용으로 보지 않는다.농지를 개량할 목적으로 형질을 변경하거나 농업경영을 목적으로 계속 사용하기 위해 형질을 변경하는 것은 농지전용의 범위에서 제외한다. 또한 대기오염배출시설·폐수배출시설·농업의 진흥이나 농지의 보전을 해칠 우려가 있는 시설의 부지로 사용하려는 농지 전용, 전용하려는 농지가 농업생산기반이 정비되어 있거나 농업생산기반 정비사업 시행예정 지역으로 편입되어 우량농지로 보전할 필요가 있는 경우, 해당 농지를 전용하거나 다른 용도로 일시사용하면 일조·통풍·통작(通作)에 매우 크게 지장을 주거나 농지개량시설의 폐지를 수반하여 인근 농지의 농업경영에 매우 큰 영향을 미치는 경우, 해당 농지를 전용하거나 타 용도로 일시 사용하면 토사가 유출되는 등 인근 농지 또는 농지개량시설을 훼손할 우려가 있는 경우, 전용 목적을 실현하기 위한 사업계획 및 자금 조달계획이 불확실한 경우, 전용하려는 농지의 면적이 전용 목적 실현에 필요한 면적보다 지나치게 넓은 경우 중 어느 하나에 해당하는 경우엔 농지를 전용해 주지 않는다. 관련법은 농지법이다."
439,"국토의 계획 및 이용에 관한 법률에서 정하고 있는 기반시설 중 광장의 한 종류를 말한다. 교차점광장, 역전광장, 주요시설광장이 있다. 근거법은 국토의 계획 및 이용에 관한 법률, 도시계획시설의 결정·구조 및 설치기준에 관한 규칙이다."
440,"녹지지역·관리지역·농림지역·자연환경보전지역·개발제한구역 또는 도시자연공원구역의 취락을 정비하기 위해 국토의 계획 및 이용에 관한 법률에 따라 도시관리계획으로 결정, 고시한 지구로 용도지구의 하나이다. 자연취락지구와 집단취락지구로 세분하여 지정한다. 건폐율의 최대한도는 60% 이하 범위 안에서 도시계획조례로 정하는 비율에 따른다. 취락지구 내에 건축할 수 있는 건물은 4층 이하이며 단독주택, 1종근린생활시설, 2종근린생활시설, 운동시설, 창고, 동물 및 식물관련시설, 교정 및 국방·군사시설, 방송통신시설, 발전시설, 등을 건축할 수 있고 도시계획 조례에 따라 건축할 수 있는 건축물은 아파트를 제외한 공동주택, 문화 및 집회시설, 종교시설, 교육시설, 노유자시설, 수련시설 등이다. 용도지구의 지정여부는 국토해양부 토지이용규제정보 서비스와 해당 시·군·구청에서 확인할 수 있다. 관련법은 국토의 계획 및 이용에 관한 법률이다."
441,"건축과정중 과실로 인하여 발생한 건축물의 하자를 보수 하는 것을 말한다. 공동주택은 사업주체가 보수책임이 있으며 부담하는 하자의 범위, 내력구조별 및 시설공사별 하자담보책임기간은 주택법령에 자세히 정해놓았다. 입주자대표회의 등은 하자담보책임기간 내에 하자가 발생한 것을 발견하면 사업주체에게 그 하자의 보수를 청구할 수 있다. 이 경우 사업주체는 하자보수를 청구받은 날부터 3일 이내에 그 하자를 보수하거나 보수일정 등을 명시한 하자보수계획을 입주자대표회의등에 통보하여야 한다."
442,"토지에 대한 재산세 과세대상의 하나로, 과세기준일 현재 납세의무자가 소유하고 있는 토지 중 다음의 어느 하나에 해당하는 토지를 말한다. ① 공장용지·전·답·과수원 및 목장용지로서 대통령령으로 정하는 토지, ② 산림의 보호육성을 위하여 필요한 임야 및 종중 소유 임야로서 대통령령으로 정하는 임야, ③ 골프장용 토지와 같은 항에 따른 고급오락장용 토지로서 대통령령으로 정하는 토지, ④ 공장의 부속토지로서 개발제한구역의 지정이 있기 이전에 그 부지취득이 완료된 곳으로서 대통령령으로 정하는 토지, ⑤ ①부터 ④까지의 토지와 유사한 토지 중 분리과세 하여야 할 타당한 이유가 있는 것으로서 대통령령으로 정하는 토지. 근거법은 지방세법이다."
443,"대출금융기관이 대출받는 기업 그룹 전체의 자산이나 신용이 아닌 당해 사업의 수익성과 사업에서 유입될 현금을 담보로 필요한 자금을 대출해 주고 사업진행 중에 유입되는 현금으로 원리금을 상환 받는 금융기법이다. 따라서 당해 사업은 특별히 독립된 프로젝트회사를 설립해 운용하고 사업이 끝나면 해산해 버린다. 그러나 회사 설립은 비용이 발생하고 택지로 현물 출자하면 취득세와 등록세 부담이 생긴다. 비용을 줄이는 방안으로 택지를 신탁회사에 관리신탁한 후 수익증권을 프로젝트회사 명의로 출자하여 회사를 설립하는 방법을 이용할 수 있다. 프로젝트 파이낸싱(이하 PF)은 보통 SOC 시설을 설치할 때 사용 되었으나 최근에는 주택사업 등 부동산 개발사업에도 활용되고 있다.PF의 특징은 ① 법률적·경제적으로 완전 독립된 프로젝트 회사를 설립해야 한다. ② 금융기관이 채권자이면서 동시에 프로젝트의 성패에 영향을 받는 이해관계자가 된다. ③ PF는 담보가 프로젝트 회사 자신으로 한정되기 때문에 사업주가 충분한 담보 여력이 있어도 아무런 소용이 없다. ④ 현금수지에 기초한 대출이며 자금관리가 철저하다. ⑤ PF 대상사업은 대부분 그 규모가 크고 거대한 자금이 요구되기 때문에 단독 금융 기관이 아닌 복수 금융기관이 대주단을 구성한다. 대출절차는 접수상담→분석, 협의 및 시공사 선정→사업약정체결→신탁계약 및 신탁등기→대출실행→자금관리계약→정산으로 진행 된다."
444,"유체물 및 전기 기타 관리할 수 있는 자연력을 말한다. 형태가 있는 유체물 뿐만 아니라 형체가 없는 무체물 또한 물건에 포함시킨다. 또한 사람이 지배하여 사용·수익·처분할 수 있어야 하며, 사람의 외부에 존재해야 하고 하나의 독립된 존재여야 물건이라 할 수 있다. 민법에서는 부동산과 동산, 주물과 종물, 원물과 과실로 물건을 분류하고 있다. 근거법은 민법이다."
445,"보행과 자동차 통행이 가능한 너비 4미터 이상의 도로로, ① 국토의 계획 및 이용에 관한 법률, 도로법, 사도법 그 밖의 관계 법령에 따라 신설 또는 변경의 고시가 된 도로나 ② 건축허가 또는 신고 시에 특별시장·광역시장·도지사·특별자치도지사 또는 시장·군수·구청장이 위치를 지정하여 공고한 도로 중 어느 하나에 해당하는 도로나 그 예정도로를 말한다. 또 지형적으로 자동차 통행이 불가능한 경우와 막다른 도로라 할지라도 ① 특별자치도지사 또는 시장·군수·구청장이 지형적 조건으로 인하여 차량 통행을 위한 도로의 설치가 곤란하다고 인정하여 그 위치를 지정·공고하는 구간의 너비 3미터 이상(길이가 10미터 미만인 막다른 도로인 경우에는 너비 2미터 이상)인 도로, ② 막다른 도로로 길이가 10미터 미만일 경우 도로의 너비는 2미터, 막다른 도로의 길이가 10미터 이상 35미터 미만인 경우에는 너비 3미터, 막다른 도로의 길이가 35미터 이상일 경우에는 너비 6미터(도시지역이 아닌 읍·면 지역은 4미터)인 구조와 너비의 것은 도로라 한다."
446,"

성토
부동산용어사전

택지를 조성할 때는 토지 형질이 변경되는데 이때 종전의 지반위에 다시 흙을 돋우어 쌓는 것을 성토라 한다. 성토부분이 높을수록 다짐공사를 충분히 하지 않으면 나중에 지반침하나 붕괴가 일어난다.
외국어 표기 盛土(한자)

"
447,"공모펀드는 공개적으로 특정하지 않은 많은 투자자로부터 자금을 모으는 것이고, 사모펀드는 소수의 투자자(기관투자자)로부터 자금을 모아 주식이나 채권 등에 투자하여 운용하는 펀드를 말한다. 공모펀드는 자산총액의 10% 이상을 증권에 투자할 수 없고, 동일종목이나 동일 법인이 발행한 지분증권 총수의 10% 이상을 투자할 수 없는 등의 제한이 있다. 그러나 사모펀드는 이러한 제한이 없어 이익이 발생할 만한 어떠한 투자대상에도 투자할 수 있다. 사모펀드 비공개로 투자자를 모집하여 자산가치가 저평가된 기업에 자본참여를 하여 기업 가치를 높인 다음 기업주식을 되파는 전략을 취한다. 매입자 입장에서는 유리한 조건으로 대량의 주식을 확보할 수 있다는 이점이 있다. 펀드 매매업자(판매회사)는 개인 투자자가 공모펀드에 투자할 때는 최소한 다음의 절차를 준수하여 영업해야 한다. 이것은 정부가 개인 투자가를 보호하기 위해 마련한 장치다. 1단계(투자가의 성향 파악) → 2단계(투자가의 유형분류) → 3단계(투자가에게 적합한 펀드 선정) → 4단계(펀드에 대한 설명) → 5단계(투자가 의사 확인) → 6단계(사후 관리). 관련법은 자본시장과 금융투자업에 관한 법률이다."
448,"귀문이란 음양오행설에서 귀신이 출입하는 문이라는 뜻이다. 동북아시아에서는 동북방향을 가리키는 방위다. 본래 중국과 한국민족은 동북방향에서 침입해 오는 이민족인 오랑캐 때문에 항상 영토침범을 당했으며 또 겨울철에는 북동방향에서 차갑고 매서운 바람이 불어왔으므로 이 방향을 제일 싫어한데서 나온 것인데 이 때문에 주택의 북동방향에는 거실, 주인방, 변소, 주방, 대문, 현관을 두는 것을 꺼려왔다. 이와 같은 귀문의 반대방향인 남서방향을 이귀문이라고 하는데 귀신이 나가는 뒷문이라는 뜻이다. 남서방향도 여름에는 햇볕이 따갑게 들고 바람이 들어오므로 이 방향에도 변소, 주방, 거실, 주인방, 대문, 현관을 두지 않는 것으로 하고 귀문인 북동방향 다음으로 꺼렸었다."
449,"국가의 강제력으로 채권자가 채무자에게 급여청구권을 가지고 있음을 표시하고 그 청구권을 강제집행할 수 있음을 인정한 공정문서를 말한다. 채무명의(구)라고도 한다. 이것이 있어야 강제집행을 할 수 있다. 집행권원은 판결, 판결이외의 집행권원, 기타 권원이 있다. 판결은 확정된 종국판결, 가집행선고부종국판결, 외국법원판결의 집행판결이 있고, 판결 이외의 집행권원은 소송상 화해조서, 청구의 인낙조서, 항고로만 불복할 수 있는 재판, 확정된 지급명령, 집행증서, 가압류명령, 가처분명령, 확정된 화해권고결정이 있고, 기타는 확정된 이행권고결정, 중재판정의 집행판결, 조정조서 등이 있다. 관련법은 민사집행법이다."
450,"국가 또는 지방자치단체 등의 공적기관이 공공의 이익을 위하여 재정자금을 투자하여 벌이는 사업을 말한다. 법령에 정한 내용은 ① 국방·군사에 관한 사업, ② 공익목적의 철도·도로·공항·항만·주차장·공영차고지·화물터미널·삭도·궤도·하천·제방·댐·운하·수도·하수도·하수종말처리·폐수처리·사방·방풍·방화·방조(防潮)·방수·저수지·용배수로·석유비축 및 송유·폐기물처리·전기·전기통신·방송·가스 및 기상관측에 관한 사업, ③ 국가 또는 지방자치단체가 설치하는 청사·공장·연구소·시험소·보건 또는 문화시설·공원·수목원·광장·운동장·시장·묘지·화장장·도축장 그 밖의 공공용 시설에 관한 사업, ④ 공익목적의 학교·도서관·박물관 및 미술관의 건립에 관한 사업, ⑤ 국가·지방자치단체·정부투자기관·지방공기업 또는 국가나 지방자치단체가 지정한 자가 임대나 양도의 목적으로 시행하는 주택의 건설 또는 택지의 조성에 관한 사업, ⑥ ①에서 ⑤까지 사업을 시행하기 위하여 필요한 통로·교량·전선로·재료적치장 그 밖의 부속시설에 관한 사업, ⑦ ①에서 ⑤까지 사업을 시행하기 위하여 필요한 주택, 공장 등의 이주단지 조성에 관한 사업, ⑧ 그 밖에 다른 법률에 의하여 토지 등을 수용 또는 사용할 수 있는 사업이다. 관련법은 공익사업을 위한 토지 등의 취득 및 보상에 관한 법률이다."
